"","date","year","week","CHIRADZULU","MISUKU","NTCHISI","NSUNDWE","BALAKA","RUMPHI","DWANGWA","CHIKWAWA","LIMBE","LUNZU","NCHALO","NGABU","CHITIPA","NTHALIRE","BEMBEKE TURN OFF","CHIMBIYA","MTAKATAKA","THETE","BOWE","DOWA","MADISI","MPONELA","NAMBUMA","CHILUMBA","KARONGA","CHAMAMA","CHATOLOMA","KASUNGU","NKHAMENYA","SANTHE","KASIYA","LILONGWE","MITUNDU","NANJIRI","NKHOMA","LIWONDE","NAMWERA","NTAJA","MANGOCHI","MONKEY BAY","MCHINJI","MKANDA","MULOZA","MWANZA","EMBANGWENI","JENDA","MZIMBA","MZUZU","NENO","CHINTHECHE","MPAMBA","NKHATABAY","MWANSAMBO","NKHOTAKOTA","BANGULA","NSANJE","LIZULU","NTCHEU","NTONDA","SHARPEVALEY","TSANGANO TURN OFF","MALOMO","PHALOMBE","HEWE","SALIMA","BVUMBWE","LUCHENZA","JALI","MAYAKA","THONDWE","ZOMBA","MIGOWI"
"399",2015-08-23,2015,34,NA,NA,NA,93.26,152.87,142.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,NA,120,NA,NA,NA,NA,NA,117.71,150.08,NA,NA,95,NA,110,NA,135,NA,NA,NA,NA,124,NA,NA,NA,114.29,NA,166.47,138,NA,99,NA,125.75,NA,NA,NA,NA,NA,NA,176.47,150.67,NA,NA,NA,NA,110,110,NA,112.4,116.44,NA,NA,NA,142.16,NA,NA,NA
"400",2015-08-30,2015,35,172.34,83.19,NA,92.78,149.73,139.24,145.66,134.62,NA,149.47,146.92,151.17,125.71,NA,110,110.45,90.54,120,114.4,105.29,125.35,123.76,115.09,124.38,155.92,115,103.66,122.22,120,105,98.33,145,125,110.47,110.55,NA,125,143.7,154.35,189.6,127.25,107,NA,137.59,NA,107.16,104.17,127,NA,148,NA,126.46,111.56,133.46,165.01,NA,NA,130.58,NA,120,110,113.06,NA,122.42,123,145.1,155.28,146.36,147.09,132.71,112.09,NA
"401",2015-09-06,2015,36,175.16,85.15,NA,96.25,150.24,154.88,147.22,142.74,NA,149.7,152.17,155.56,125.47,NA,110,115.17,94.86,120,103.47,NA,NA,125,NA,126.67,138.88,120,105.14,180.6,123,110,99.17,140,120,111.21,110.55,NA,NA,143.7,155.33,189.6,134.37,105,NA,141.28,NA,104.42,104.28,127.5,125,129.86,NA,130.39,116.67,136.69,165.15,NA,NA,130.62,NA,120,110,125.66,160,NA,122,150.5,160.48,140.29,146.78,133.33,115.45,NA
"402",2015-09-13,2015,37,182.6,87.11,NA,91.37,151.17,157.58,149.26,145.83,NA,149.88,155.25,157.4,130.16,NA,120,120.44,101.24,120,105.86,NA,NA,125,NA,127.71,140.92,123,106.25,126.4,125,115,99.89,140,110,115.32,110.8,NA,138,143.26,156.42,189.6,133.33,108.65,NA,146.34,NA,106.93,NA,127.5,148.6,148.47,NA,132.16,116.67,137.66,165.38,NA,NA,130.48,165,140,NA,124.5,NA,100.57,122.5,154,154.23,139.22,150.03,133.33,115.89,NA
"403",2015-09-20,2015,38,183.78,90.13,NA,98.16,152.77,158.39,155.89,152.17,NA,149.96,156.06,158.45,131.43,NA,120,118.26,116.67,130,110.15,NA,NA,123.66,NA,128.17,149.62,120,104.67,125.9,131,125,103.12,140,124.5,118.27,110.83,NA,135,144.9,159.91,188.61,135.29,110.11,NA,152.1,NA,108.16,107.05,130.3,150,149.56,NA,131.25,117.78,138.42,165.78,NA,NA,130.7,120,140,115,125,150.55,NA,123.4,160.07,152.76,136.42,149.36,134.5,116.99,NA
"404",2015-09-27,2015,39,185.14,105.56,NA,113.4,NA,158.84,160.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.67,NA,NA,121.46,NA,127.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,NA,NA,NA,NA,NA,NA,NA,NA,150,151.33,NA,NA,NA,NA,165.52,NA,NA,NA,120,NA,NA,125.8,NA,NA,NA,160,NA,NA,149.17,NA,NA,NA
"405",2015-10-04,2015,40,185.15,106.18,NA,NA,152.6,160.67,NA,NA,NA,148.33,157.58,156.67,133.06,NA,140,NA,NA,NA,NA,NA,NA,NA,123.71,132.24,147.05,NA,NA,NA,NA,NA,NA,150,130.8,NA,NA,NA,135,140.2,NA,188.83,NA,NA,157.39,NA,NA,115,NA,130.5,152.1,NA,NA,NA,NA,NA,NA,153.76,NA,131.48,120,NA,115.41,124.5,165.25,NA,NA,NA,151.68,NA,148.13,NA,NA,150
"406",2015-10-11,2015,41,185.63,108.21,NA,NA,155.8,161.3,NA,NA,NA,157.6,154.54,155.54,134.86,NA,140,NA,NA,140,NA,NA,NA,125.14,125.62,130.07,155.55,130,NA,NA,NA,NA,NA,150,129.5,NA,NA,NA,135,141.6,NA,189.18,NA,NA,157.16,NA,NA,115.29,NA,135.1,150.18,NA,NA,NA,NA,NA,NA,152.65,NA,138.78,120,NA,115.01,NA,165,NA,NA,NA,166.67,NA,154.27,NA,NA,160
"407",2015-10-18,2015,42,NA,107.31,NA,NA,160.21,162.14,NA,NA,NA,159.36,153.33,151.57,134.07,NA,140,NA,NA,140,NA,NA,NA,NA,126.9,128.81,150.18,130,NA,NA,NA,NA,NA,150,130.92,NA,NA,NA,NA,143.7,165.69,193.3,NA,NA,159.77,NA,NA,126.51,NA,135.5,NA,NA,NA,NA,NA,NA,NA,150.42,NA,141.5,NA,NA,NA,NA,170,106.76,125.1,NA,150,NA,155.64,NA,NA,172.5
"408",2015-10-25,2015,43,185.74,NA,NA,NA,NA,161.88,NA,NA,NA,158.61,154.45,153.4,135.43,NA,140,NA,NA,NA,NA,NA,NA,NA,127.55,129.63,NA,NA,NA,NA,NA,NA,NA,NA,135,NA,NA,NA,137.5,146.3,NA,193.3,NA,NA,159.1,NA,NA,NA,NA,135.5,NA,NA,NA,NA,133.09,NA,NA,152.22,NA,NA,NA,NA,NA,127.5,170,NA,126.4,NA,162.16,NA,155.93,NA,NA,170
"409",2015-11-01,2015,44,NA,110.17,NA,NA,190.21,161.72,NA,NA,135.09,NA,NA,NA,NA,114.85,NA,NA,NA,135,NA,NA,NA,NA,124.83,126.14,165.14,NA,NA,NA,NA,NA,NA,NA,134.2,NA,NA,NA,135,148.22,172.36,NA,136.36,125,NA,156.42,NA,131.39,NA,135,NA,NA,NA,136.35,NA,156.14,NA,155.44,NA,137.39,NA,185,120.35,NA,170,108.7,NA,170,170.25,NA,NA,149.56,NA,NA
"410",2015-11-08,2015,45,NA,109.87,NA,NA,191.25,162.75,162.51,NA,NA,169.4,NA,154.79,128.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.66,129.16,160.19,NA,NA,NA,NA,NA,NA,NA,140,NA,122.8,NA,165,248.9,178.26,189.4,137.94,130,NA,158.12,NA,NA,NA,140.5,165.96,151.99,NA,NA,NA,156.29,NA,156.67,149.19,NA,145,185,NA,130.88,170,NA,NA,170.09,NA,141.18,NA,NA,NA,NA
"411",2015-11-15,2015,46,NA,105.24,NA,NA,190.11,162.96,NA,NA,NA,NA,157.47,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,NA,127.51,131.07,175.26,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,165,149.5,178.26,NA,142.14,130,NA,NA,NA,NA,NA,140.75,165.95,NA,NA,137.67,NA,156.92,NA,157.28,NA,NA,NA,165,NA,131.67,170,NA,NA,170.5,171.53,NA,NA,NA,NA,NA
"412",2015-11-22,2015,47,NA,107.34,NA,NA,191.82,161.2,NA,NA,NA,NA,168.82,NA,126.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.22,131.07,165.14,NA,NA,NA,NA,NA,NA,160,140,NA,124.5,NA,NA,149.55,179.52,NA,143.61,132,NA,NA,NA,132.15,NA,140.75,166.56,NA,NA,NA,NA,157.82,NA,152.22,NA,138.35,145.5,105,NA,NA,170,118.12,120.2,170.75,170.56,NA,157.94,NA,NA,NA
"413",2015-11-29,2015,48,NA,108.19,NA,152.28,NA,167.92,69,159.88,NA,NA,NA,NA,NA,110,NA,147.18,NA,148.5,NA,NA,NA,141.52,NA,131.21,183.33,NA,150.28,NA,NA,160,NA,160,139.28,141.58,125.55,NA,160,151.23,180.7,189.4,144.12,NA,NA,169.84,105.21,134.98,108.33,140.75,166.55,152,NA,146.13,158.89,NA,NA,NA,NA,NA,NA,165,NA,140.63,NA,NA,121.44,NA,160.24,NA,158.13,NA,NA,NA
"414",2015-12-06,2015,49,NA,109.41,NA,164.63,NA,168.15,181.63,NA,NA,179.94,NA,NA,134.62,110,NA,NA,156.77,150,NA,NA,NA,143.35,NA,NA,190.14,120,NA,150,175,NA,NA,160,138.5,NA,NA,NA,NA,153.7,183,198.83,NA,NA,169.08,NA,NA,135.02,NA,NA,166.09,152.89,NA,NA,NA,NA,NA,NA,NA,NA,150.5,170,125.85,142.22,NA,120.54,NA,NA,179.42,NA,161.46,NA,NA,NA
"415",2015-12-13,2015,50,NA,NA,NA,155.44,NA,167.97,NA,NA,NA,169.4,NA,NA,135.78,140,NA,NA,NA,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.19,142.47,NA,NA,NA,NA,191.26,NA,NA,140,169.54,NA,NA,146.71,NA,NA,166.67,155.27,NA,145.28,NA,NA,176.47,NA,NA,NA,160,125.42,NA,148.5,NA,NA,NA,NA,192.37,NA,161.72,NA,NA,NA
"416",2015-12-20,2015,51,NA,108.16,NA,163.93,NA,NA,190.05,NA,NA,179.5,NA,NA,NA,135.5,NA,NA,NA,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.5,NA,160,NA,NA,NA,NA,140,NA,173.46,NA,151.11,NA,NA,166.66,NA,NA,NA,NA,NA,176.47,NA,NA,NA,NA,NA,NA,148.5,NA,NA,NA,NA,192.37,NA,162.08,NA,NA,NA
"417",2015-12-27,2015,52,NA,110.76,NA,163.04,NA,NA,NA,NA,NA,179.58,NA,NA,140.18,NA,NA,NA,NA,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.11,NA,NA,NA,NA,NA,NA,NA,145,NA,NA,NA,NA,NA,NA,NA,173.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418",2016-01-03,2016,53,235.64,NA,NA,NA,240.13,207.82,200.55,NA,201.01,NA,NA,189.67,150.76,208.33,NA,180.43,NA,180,NA,NA,NA,162.45,142.63,186.67,240.19,NA,201.92,155,187.5,195,NA,220,160.25,NA,137.44,NA,235,NA,205.51,NA,166.07,155,220.41,175.4,195.67,153.91,156.05,NA,222.22,NA,NA,150.25,182.23,195.98,NA,206.67,NA,NA,NA,NA,140.29,181.24,NA,NA,NA,245.5,202.5,152.84,187.93,NA,NA,NA
"419",2016-01-10,2016,1,246.45,121.08,NA,NA,242.35,206.45,205.51,NA,182.45,204.73,189.17,NA,NA,205.41,220,NA,NA,180,NA,NA,NA,171.81,151.86,185.57,235.29,NA,201.22,176,237.05,NA,177.18,220,198.5,NA,137.8,NA,NA,NA,205.51,NA,NA,NA,239.16,212,198.12,164.24,168.75,190,270.75,196.74,NA,NA,221.11,198.84,NA,244.44,208.14,170.54,NA,NA,125.42,197.5,NA,152.17,NA,260.7,235.8,166.49,194.76,NA,NA,NA
"420",2016-01-17,2016,2,250.16,NA,NA,NA,243.28,208.24,218.19,NA,NA,247.3,214.54,211.1,180.51,212.79,220,210.42,NA,220,NA,NA,NA,181.52,NA,209.4,242.94,NA,203.11,185.2,NA,NA,NA,NA,209.8,158.31,NA,NA,NA,NA,230.37,NA,NA,NA,255.56,NA,200,182.21,NA,225.3,270.78,203.49,152.17,151.27,211.11,NA,NA,251.11,214.63,NA,185.5,NA,160.4,202.45,230,NA,NA,265.9,240.78,199.22,NA,NA,NA,NA
"421",2016-01-24,2016,3,255.57,131.58,NA,NA,244.52,208.96,NA,NA,NA,NA,NA,NA,NA,215.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.41,260,NA,NA,200,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.25,270.1,NA,NA,NA,NA,302.63,NA,NA,NA,NA,220.31,NA,257.78,NA,NA,NA,NA,NA,NA,NA,154.2,NA,270.1,NA,210.46,NA,NA,NA,NA
"422",2016-01-31,2016,4,270,152.63,NA,229.59,295.24,214.91,305.61,NA,NA,NA,NA,NA,200.01,NA,NA,NA,228.96,NA,NA,NA,NA,NA,NA,241.94,294.75,NA,268.29,210,275,NA,NA,NA,250.33,179.87,185.5,NA,NA,NA,NA,202.17,NA,NA,NA,NA,243.21,210.71,222.22,NA,302.56,NA,NA,168.25,NA,NA,NA,262.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210.66,NA,NA,NA,NA
"423",2016-02-07,2016,5,270,NA,NA,238.09,296.32,222.16,260.57,NA,NA,NA,NA,NA,205.93,NA,NA,NA,242.21,NA,NA,NA,NA,NA,NA,258.06,NA,NA,258.82,250,NA,NA,NA,NA,240.9,197.98,192.5,NA,NA,NA,NA,243.17,NA,NA,NA,NA,212.14,221.84,221.81,NA,303.67,NA,NA,205.16,253.3,NA,NA,275.56,NA,NA,NA,NA,NA,NA,NA,173.91,NA,NA,NA,220.22,NA,NA,NA,NA
"424",2016-02-14,2016,6,275.45,NA,NA,203.04,298.34,223.01,273.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268.82,NA,NA,271.6,NA,NA,NA,NA,NA,245.22,215.78,230.5,NA,NA,NA,NA,277.27,NA,NA,NA,NA,210.55,229.31,218.52,NA,NA,NA,NA,208.25,NA,NA,NA,293.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240.36,NA,NA,NA,NA
"425",2016-02-21,2016,7,276.16,NA,NA,214.28,301.18,224.13,295.45,NA,NA,279.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268.29,240,NA,NA,NA,NA,240.21,239.98,245.5,NA,NA,NA,NA,250.22,NA,NA,NA,NA,203.44,223.41,214.81,NA,NA,NA,NA,221.47,268.92,NA,NA,276.67,NA,NA,NA,NA,NA,NA,NA,173.9,NA,NA,NA,260.44,NA,NA,NA,NA
"426",2016-02-28,2016,8,NA,194.74,NA,224.72,282.32,244.7,NA,NA,NA,279.58,252.54,249.91,NA,NA,NA,NA,268.96,NA,NA,NA,NA,NA,NA,215.05,216.42,NA,292.68,240,287.5,NA,NA,240,250.28,239.97,245.8,NA,NA,240.84,297.75,299.19,NA,NA,NA,300,215.12,NA,211.11,225.1,NA,252.01,NA,220.19,281,NA,NA,263.33,NA,248.55,NA,NA,NA,NA,270,NA,250.8,NA,208.23,NA,NA,NA,NA,NA
"427",2016-03-06,2016,9,260.82,178.95,NA,213.41,280.41,246.59,NA,NA,NA,279.8,257.74,246.67,NA,NA,NA,NA,281.95,NA,NA,250,NA,NA,NA,NA,213.92,NA,289.45,240,NA,NA,NA,240,258.82,238.48,245.85,NA,NA,218.11,295.75,NA,NA,NA,NA,310.14,210,211.09,212.96,225,304.33,243.18,NA,222.39,NA,NA,NA,270,NA,249.48,NA,NA,NA,NA,255,170.8,250.7,NA,234.83,NA,NA,NA,NA,NA
"428",2016-03-13,2016,10,NA,NA,NA,210.84,278.23,245.74,NA,NA,242.55,259.75,250.06,244.74,245.9,NA,NA,245.49,291.67,260,NA,250.25,NA,NA,NA,NA,NA,NA,286.31,240,300,255,NA,240,NA,228.32,245.6,NA,275,210.6,292.42,NA,NA,NA,NA,315.18,210.77,211.11,NA,NA,193.88,NA,NA,220.09,NA,NA,NA,257.78,NA,248.49,250,NA,NA,284.44,200,170.8,250.72,NA,223.81,NA,268.91,NA,NA,NA
"429",2016-03-20,2016,11,250.82,NA,NA,212.12,275.13,252.36,NA,NA,NA,256.35,253.33,248.89,220.82,NA,NA,NA,286.14,240,NA,250,NA,NA,NA,NA,NA,NA,300.56,240,125,260,249.21,250,240.25,225.27,NA,NA,NA,190.44,244.08,NA,NA,NA,NA,290.7,NA,194.44,NA,200,194.44,212.38,NA,NA,239.94,NA,NA,231.11,NA,249.52,250.5,NA,NA,NA,270,NA,NA,NA,208.46,NA,220.05,NA,NA,NA
"430",2016-03-27,2016,12,105.24,NA,NA,187.16,NA,251.43,NA,NA,NA,238.67,NA,NA,215.63,NA,NA,200,200.16,200,NA,250,NA,NA,NA,NA,NA,NA,180.25,240,125,150,NA,250,170.43,NA,238.5,NA,280,NA,192.17,NA,NA,NA,NA,NA,211.41,166.74,NA,175,NA,212.17,NA,218.4,223,NA,NA,213.33,NA,245.5,160,NA,NA,269.5,NA,NA,NA,NA,198.47,NA,216.09,NA,NA,NA
"431",2016-04-03,2016,13,NA,157.89,NA,NA,167.21,NA,NA,NA,NA,NA,NA,NA,216.48,NA,NA,180.47,182.51,150,NA,NA,NA,NA,NA,NA,175.24,NA,191.01,220,125,NA,NA,250,140.5,NA,NA,NA,NA,150.22,197.17,NA,NA,NA,NA,NA,NA,149.91,NA,175,166.67,NA,NA,187.29,214.86,NA,NA,238.54,NA,192.31,160,NA,NA,143.89,185,120.56,240.1,NA,NA,210.46,214.87,NA,NA,NA
"432",2016-04-10,2016,14,NA,155.56,NA,NA,170.28,251.81,NA,NA,NA,178.3,NA,NA,202.59,NA,NA,NA,154.2,NA,NA,NA,NA,NA,NA,NA,161.11,NA,111.11,200,125,NA,NA,250,150.53,NA,235.5,NA,NA,158.26,197.17,NA,192.84,NA,NA,NA,NA,148.13,NA,175,138.89,NA,NA,180.27,NA,NA,NA,234.04,NA,219.78,160,NA,NA,155.66,175,NA,241.16,NA,NA,186.66,197.28,NA,NA,NA
"433",2016-04-17,2016,15,NA,136.84,NA,NA,172.32,236.82,NA,NA,NA,178.65,NA,NA,200.67,NA,NA,175.14,138.11,160,NA,NA,NA,NA,NA,NA,160.17,NA,115.78,190,93,130,NA,NA,145.9,NA,235,NA,123.45,158.35,194.8,NA,162.29,130,NA,270.14,NA,149.02,NA,175,138.88,201.69,NA,182.29,188.33,NA,NA,225.7,NA,NA,150,NA,220.35,178.5,175,NA,236.42,NA,NA,184.63,183.19,NA,NA,NA
"434",2016-04-24,2016,16,NA,NA,NA,NA,174.15,235.6,NA,NA,NA,169.5,NA,NA,198.46,NA,NA,140.66,139.5,NA,NA,NA,NA,NA,NA,NA,155.55,NA,126.37,177.79,98.75,130,NA,NA,140.66,NA,230.5,NA,NA,NA,197.02,NA,NA,NA,NA,NA,NA,143.71,NA,150,138.89,NA,NA,178.25,120,NA,NA,224.58,NA,NA,NA,NA,NA,158.6,175,90.22,220.16,NA,NA,NA,NA,NA,NA,NA
"435",2016-05-01,2016,17,150.42,126.32,NA,156.25,170.34,214.69,NA,NA,NA,159.67,NA,NA,190.68,NA,NA,150.46,NA,170,NA,NA,NA,NA,NA,139.15,166.94,NA,122.34,180,75,NA,180,180,150.12,168.72,180.5,NA,123.45,156.1,199.38,229.97,156.25,150,171.39,NA,215.12,146.79,185.33,150,138.87,198.13,NA,180.2,NA,NA,NA,217.17,181.12,175.82,NA,NA,168.35,155,185,90.22,200.1,NA,198.52,186.22,167.01,NA,NA,NA
"436",2016-05-08,2016,18,155.6,123.68,NA,152.28,180.22,196.93,NA,NA,207.33,178.23,NA,NA,NA,NA,NA,160.22,NA,165,NA,NA,NA,NA,NA,153.06,170.92,NA,125.67,180,NA,NA,200,180,150.1,175.78,180.6,NA,124.22,161.26,196.88,234.27,158.12,155,180.15,224.65,NA,146.91,176.8,150,138.89,NA,NA,170.3,150,NA,NA,215.56,188.93,176.45,180,NA,168.4,155,180,120.56,201.34,NA,197.38,189.66,180.32,NA,NA,NA
"437",2016-05-15,2016,19,NA,NA,NA,180.41,195.11,196.93,NA,NA,NA,218.2,NA,NA,198.07,NA,NA,165.44,NA,170,NA,NA,NA,175,NA,137.41,183.33,NA,126.43,180,NA,NA,190,180,170.43,183.84,160.5,NA,NA,165.3,196.88,NA,NA,NA,235.89,218.4,213,151.02,166.7,150,138.89,194.11,NA,185.15,NA,NA,NA,233.33,NA,175.48,NA,NA,NA,155,180,NA,201.1,NA,201.47,196.49,180.41,NA,NA,NA
"438",2016-05-22,2016,20,NA,NA,NA,185.18,220.41,214.69,NA,NA,NA,239.65,NA,NA,180.52,NA,NA,195.78,NA,175,NA,NA,NA,NA,NA,157.71,194.44,NA,160.62,180,NA,NA,200,180,180.5,199.2,150,NA,148.14,165.8,194.52,NA,NA,NA,241.18,220.74,NA,155.02,166.67,150,166.89,NA,NA,190.49,155,NA,NA,242.22,NA,NA,NA,NA,170.24,152.78,NA,NA,NA,NA,225.54,200,NA,NA,NA,NA
"439",2016-05-29,2016,21,NA,NA,NA,172.41,NA,193.67,NA,NA,NA,239.82,NA,NA,185.56,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,188.17,183.44,NA,170,NA,190,NA,NA,NA,198.55,198.47,185,NA,NA,170.51,211.2,NA,NA,170,NA,214.35,NA,159.02,NA,195,NA,191.28,NA,192.6,NA,220.98,NA,257.78,195.29,218.54,NA,NA,NA,173.5,220,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440",2016-06-05,2016,22,NA,124.19,NA,163.93,NA,214.69,NA,NA,NA,259.7,NA,NA,188.07,NA,NA,210.17,NA,225,NA,NA,NA,NA,NA,187.79,190.24,NA,190,NA,185,200,180,NA,200,210.47,195.5,NA,NA,185.27,NA,NA,210.94,170,NA,NA,NA,168.32,NA,195,166.68,NA,NA,194.28,155,221.46,NA,266.67,NA,218.74,NA,NA,210.41,188.75,240,NA,201.14,NA,NA,200,201.18,NA,NA,NA
"441",2016-06-12,2016,23,NA,131.58,NA,163.04,NA,191.01,NA,NA,NA,278.5,NA,NA,190.15,NA,NA,230.11,227.5,230,NA,NA,NA,NA,NA,222.22,200.16,NA,200,NA,NA,NA,NA,NA,198.5,226.27,NA,NA,NA,199.24,NA,NA,NA,200,NA,NA,NA,181.02,NA,205,166.69,NA,NA,215.2,NA,221.89,309.41,286.67,NA,219.58,240,NA,NA,NA,250,125,200.1,NA,NA,200,206.04,NA,NA,NA
"442",2016-06-19,2016,24,NA,NA,NA,167.59,NA,216.32,NA,NA,NA,259.63,NA,NA,196.54,NA,NA,NA,228.67,230,NA,NA,NA,NA,NA,242.27,211.11,NA,200,NA,NA,NA,200,NA,NA,236.41,NA,NA,NA,210.41,NA,NA,NA,NA,NA,235.7,153.93,201.09,181.82,205,166.68,198.17,NA,212.41,NA,230.4,309.41,290,NA,NA,NA,200,220.35,NA,NA,NA,200,NA,NA,200,206.17,200,NA,NA
"443",2016-06-26,2016,25,NA,NA,NA,160.42,NA,217.22,NA,NA,NA,NA,NA,NA,204.59,NA,NA,220.46,260.21,200.06,NA,NA,NA,212.45,NA,246.44,211.76,NA,NA,NA,NA,NA,NA,NA,NA,237.24,NA,NA,NA,NA,211.2,NA,200.5,172.62,NA,246.72,NA,NA,NA,205,167.68,224.16,NA,216.08,185,NA,NA,NA,208.05,NA,200,185,NA,NA,265,NA,NA,NA,NA,207.64,NA,200,NA,NA
"444",2016-07-03,2016,26,NA,NA,NA,187.16,261.17,219.21,NA,271.12,NA,239.64,263.33,NA,204.78,NA,NA,220.33,264.05,NA,NA,NA,NA,NA,NA,NA,201.11,NA,180,220,170,NA,NA,220,NA,237.31,180,NA,NA,212.45,272.34,294.73,202.75,NA,NA,NA,NA,203.34,NA,195,166.68,227.18,NA,NA,185,NA,NA,277.78,NA,NA,NA,NA,NA,195.5,NA,NA,200.04,NA,NA,NA,203.57,NA,NA,NA
"445",2016-07-10,2016,27,NA,NA,NA,190.21,259.25,NA,NA,277.47,249.5,248.3,268.42,NA,203.29,NA,NA,NA,NA,210,NA,NA,NA,NA,NA,246.98,198.86,NA,180,190,170,NA,NA,240,210.25,238.24,175.5,NA,NA,223.81,270.12,294.73,202.88,NA,NA,250,NA,204.09,NA,185.5,167.9,228.94,NA,220.35,182.5,NA,NA,274.44,NA,NA,220,190,200.35,202.65,280,NA,200.02,NA,NA,NA,203.69,208.7,NA,NA
"446",2016-07-17,2016,28,NA,NA,NA,188.17,258.21,217.75,NA,272.22,NA,238.26,264.74,NA,198.67,NA,NA,120.46,NA,260,NA,NA,NA,NA,NA,247.09,188.88,NA,190,190,200,NA,NA,240,NA,238.32,NA,NA,NA,237.41,270.12,294.88,NA,NA,NA,NA,151.16,NA,211.11,200.3,168.46,229.06,NA,NA,NA,NA,NA,271.11,NA,NA,220,NA,NA,NA,NA,NA,200.38,NA,NA,NA,205.12,NA,NA,NA
"447",2016-07-24,2016,29,NA,NA,NA,191.25,260.75,219.85,NA,NA,NA,247.63,265.56,267.27,195.9,NA,NA,NA,NA,220,NA,NA,NA,215.75,NA,244.93,219.65,NA,190,190,NA,NA,NA,240,NA,238.41,170,NA,NA,241.8,274.56,294.88,NA,NA,NA,NA,NA,203.07,NA,205,170.12,231.47,NA,218.35,187.5,NA,NA,260.72,NA,219.78,240,200,NA,208.16,275,NA,200.31,NA,NA,NA,231.17,NA,NA,NA
"448",2016-07-31,2016,30,NA,NA,NA,172.41,260.21,NA,NA,NA,NA,230.68,268.89,266.67,190.95,NA,NA,215.56,NA,220,NA,NA,NA,NA,NA,NA,229.12,NA,NA,NA,NA,NA,185,240,NA,NA,175.5,NA,NA,247.95,276.86,NA,NA,NA,NA,NA,NA,211.76,NA,195,200,NA,NA,217.08,NA,NA,NA,261.11,NA,NA,NA,200,190.55,NA,NA,NA,NA,NA,NA,NA,256.04,NA,NA,NA
"449",2016-08-07,2016,31,NA,163.16,NA,170.45,261.87,NA,NA,NA,NA,238.25,271.11,272.72,188.72,NA,NA,215.46,NA,210,NA,NA,NA,218.63,NA,248.91,218.17,NA,190,NA,200,NA,200,240,200,NA,178.6,NA,NA,247.99,280.19,NA,205.88,210.5,NA,265.7,NA,212.02,NA,185.5,215.67,233.99,NA,220.16,185,NA,NA,260.72,NA,NA,250,200,210.4,209.45,280,140.33,NA,NA,NA,NA,252.17,NA,NA,NA
"450",2016-08-14,2016,32,NA,163.16,NA,182.92,262.41,NA,NA,NA,NA,238.25,NA,NA,NA,NA,NA,215.46,NA,200,NA,NA,NA,NA,NA,241.89,213.87,NA,190,NA,200,NA,190,240,NA,NA,NA,NA,NA,250.81,280.19,NA,NA,NA,NA,265.7,NA,213.19,NA,200.3,NA,239.64,NA,220.85,NA,NA,NA,262.95,NA,NA,250,NA,NA,207.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451",2016-08-21,2016,33,NA,203.07,NA,197.74,261.34,193.98,NA,NA,290.52,NA,NA,NA,NA,NA,NA,210.76,NA,NA,NA,NA,NA,NA,NA,242.23,222.18,NA,190,NA,NA,NA,180,240,205.12,NA,NA,NA,NA,240.65,NA,NA,NA,205.48,NA,NA,NA,214.09,NA,205,216.55,NA,NA,222.2,193.33,NA,NA,264.8,NA,231.21,250,NA,220,209.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452",2016-09-04,2016,35,NA,NA,NA,187.5,NA,225.14,NA,NA,NA,237.62,275.42,274.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225.27,322.02,NA,170,NA,237.05,NA,NA,NA,NA,NA,220.5,NA,NA,239.94,NA,NA,NA,NA,NA,268.24,NA,205.88,NA,NA,NA,NA,NA,213.28,NA,NA,NA,NA,NA,NA,240,NA,NA,NA,NA,178.04,NA,NA,NA,NA,NA,NA,NA,NA
